"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","date"
"SEA",2017,3,8,14,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2017-03-08 14:00:00
"SEA",2017,3,8,15,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2017-03-08 15:00:00
"SEA",2017,3,8,16,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2017-03-08 16:00:00
"SEA",2017,3,8,17,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2017-03-08 17:00:00
"SEA",2017,3,8,18,NA,NA,NA,170,17.2617,19.864419126,NA,NA,10,2017-03-08 18:00:00
"SEA",2017,3,8,19,NA,NA,NA,180,11.5078,13.242946084,NA,NA,10,2017-03-08 19:00:00
"SEA",2017,3,8,20,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2017-03-08 20:00:00
"SEA",2017,3,8,21,NA,NA,NA,210,10.35702,11.9186514756,NA,NA,10,2017-03-08 21:00:00
"SEA",2017,3,8,22,NA,NA,NA,160,9.20624,10.5943568672,NA,NA,10,2017-03-08 22:00:00
"SEA",2017,3,8,23,NA,NA,NA,130,11.5078,13.242946084,0.02,NA,7,2017-03-08 23:00:00
"SEA",2017,3,9,0,37,36,96.13,130,11.5078,13.242946084,0.01,NA,8,2017-03-09 00:00:00
"SEA",2017,3,9,1,NA,NA,NA,140,10.35702,11.9186514756,0.01,NA,9,2017-03-09 01:00:00
"SEA",2017,3,9,2,37,35.1,92.76,130,8.05546,9.2700622588,0,NA,10,2017-03-09 02:00:00
"SEA",2017,3,9,3,NA,NA,NA,140,8.05546,9.2700622588,NA,NA,10,2017-03-09 03:00:00
"SEA",2017,3,9,4,NA,NA,NA,150,5.7539,6.621473042,NA,NA,10,2017-03-09 04:00:00
"SEA",2017,3,9,5,NA,NA,NA,150,5.7539,6.621473042,NA,NA,10,2017-03-09 05:00:00
"SEA",2017,3,9,6,NA,NA,NA,120,4.60312,5.2971784336,NA,NA,8,2017-03-09 06:00:00
"SEA",2017,3,9,7,37.4,37.4,100,150,8.05546,9.2700622588,0,NA,8,2017-03-09 07:00:00
"SEA",2017,3,9,8,NA,NA,NA,140,6.90468,7.9457676504,NA,NA,4,2017-03-09 08:00:00
"SEA",2017,3,9,9,NA,NA,NA,130,4.60312,5.2971784336,NA,NA,5,2017-03-09 09:00:00
"SEA",2017,3,9,10,NA,NA,NA,110,6.90468,7.9457676504,NA,NA,5,2017-03-09 10:00:00
"SEA",2017,3,9,11,NA,NA,NA,0,0,0,0.02,NA,3,2017-03-09 11:00:00
"SEA",2017,3,9,12,NA,NA,NA,300,4.60312,5.2971784336,NA,NA,0.75,2017-03-09 12:00:00
"SEA",2017,3,9,13,NA,NA,NA,330,3.45234,3.9728838252,NA,NA,0.75,2017-03-09 13:00:00
"SEA",2017,3,9,14,NA,NA,NA,330,4.60312,5.2971784336,NA,NA,0.75,2017-03-09 14:00:00
"SEA",2017,3,9,15,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,0.24,2017-03-09 15:00:00
"SEA",2017,3,9,16,NA,NA,NA,20,4.60312,5.2971784336,NA,NA,0.24,2017-03-09 16:00:00
"SEA",2017,3,9,17,NA,NA,NA,20,3.45234,3.9728838252,NA,NA,0.25,2017-03-09 17:00:00
"SEA",2017,3,9,18,NA,NA,NA,330,3.45234,3.9728838252,0.02,NA,1.5,2017-03-09 18:00:00
"SEA",2017,3,9,19,NA,NA,NA,0,0,0,0.01,NA,6,2017-03-09 19:00:00
"SEA",2017,3,9,20,NA,NA,NA,40,6.90468,7.9457676504,NA,NA,4,2017-03-09 20:00:00
"SEA",2017,3,9,21,NA,NA,NA,20,6.90468,7.9457676504,NA,NA,6,2017-03-09 21:00:00
"SEA",2017,3,9,22,NA,NA,NA,10,9.20624,10.5943568672,0.01,NA,4,2017-03-09 22:00:00
"SEA",2017,3,9,23,42.8,42.8,100,10,5.7539,6.621473042,0,NA,1.5,2017-03-09 23:00:00
"SEA",2017,3,10,0,45,44.1,96.63,190,3.45234,3.9728838252,0.02,NA,1.5,2017-03-10 00:00:00
"SEA",2017,3,10,1,NA,NA,NA,0,0,0,0.01,NA,4,2017-03-10 01:00:00
"SEA",2017,3,10,2,NA,NA,NA,280,3.45234,3.9728838252,0.02,NA,2,2017-03-10 02:00:00
"SEA",2017,3,10,3,NA,NA,NA,0,0,0,0.01,NA,4,2017-03-10 03:00:00
"SEA",2017,3,10,4,NA,NA,NA,160,10.35702,11.9186514756,NA,NA,10,2017-03-10 04:00:00
"SEA",2017,3,10,5,NA,NA,NA,180,9.20624,10.5943568672,NA,NA,6,2017-03-10 05:00:00
"SEA",2017,3,10,6,46.9,46.9,100,200,10.35702,11.9186514756,0,NA,3,2017-03-10 06:00:00
"SEA",2017,3,10,7,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2017-03-10 07:00:00
"SEA",2017,3,10,8,NA,NA,NA,180,13.80936,15.8915353008,NA,NA,10,2017-03-10 08:00:00
"SEA",2017,3,10,9,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-03-10 09:00:00
"SEA",2017,3,10,10,NA,NA,NA,210,20.71404,23.8373029512,NA,NA,7,2017-03-10 10:00:00
"SEA",2017,3,10,11,NA,NA,NA,NA,NA,NA,NA,NA,4,2017-03-10 11:00:00
"SEA",2017,3,10,12,NA,NA,NA,200,18.41248,21.1887137344,NA,NA,10,2017-03-10 12:00:00
"SEA",2017,3,10,13,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2017-03-10 13:00:00
"SEA",2017,3,10,14,NA,NA,NA,210,13.80936,15.8915353008,NA,NA,10,2017-03-10 14:00:00
"SEA",2017,3,10,15,NA,NA,NA,220,18.41248,21.1887137344,NA,NA,10,2017-03-10 15:00:00
"SEA",2017,3,10,16,NA,NA,NA,210,12.65858,14.5672406924,NA,NA,10,2017-03-10 16:00:00
"SEA",2017,3,10,17,NA,NA,NA,210,19.56326,22.5130083428,NA,NA,8,2017-03-10 17:00:00
"SEA",2017,3,10,18,NA,NA,NA,220,19.56326,22.5130083428,NA,NA,10,2017-03-10 18:00:00
"SEA",2017,3,10,19,NA,NA,NA,210,18.41248,21.1887137344,NA,NA,9,2017-03-10 19:00:00
"SEA",2017,3,10,20,NA,NA,NA,210,19.56326,22.5130083428,NA,NA,6,2017-03-10 20:00:00
"SEA",2017,3,10,21,NA,NA,NA,240,20.71404,23.8373029512,NA,NA,10,2017-03-10 21:00:00
"SEA",2017,3,10,22,NA,NA,NA,250,13.80936,15.8915353008,NA,NA,10,2017-03-10 22:00:00
"SEA",2017,3,10,23,NA,NA,NA,230,10.35702,11.9186514756,NA,NA,10,2017-03-10 23:00:00
"SEA",2017,3,11,0,NA,NA,NA,250,10.35702,11.9186514756,NA,NA,10,2017-03-11 00:00:00
"SEA",2017,3,11,1,NA,NA,NA,240,6.90468,7.9457676504,NA,NA,10,2017-03-11 01:00:00
"SEA",2017,3,11,2,NA,NA,NA,230,5.7539,6.621473042,NA,NA,10,2017-03-11 02:00:00
"SEA",2017,3,11,3,NA,NA,NA,160,4.60312,5.2971784336,NA,NA,10,2017-03-11 03:00:00
"SEA",2017,3,11,4,NA,NA,NA,190,3.45234,3.9728838252,NA,NA,10,2017-03-11 04:00:00
"SEA",2017,3,11,5,NA,NA,NA,0,0,0,NA,NA,10,2017-03-11 05:00:00
"SEA",2017,3,11,6,NA,NA,NA,90,4.60312,5.2971784336,NA,NA,10,2017-03-11 06:00:00
"SEA",2017,3,11,7,NA,NA,NA,0,0,0,NA,NA,10,2017-03-11 07:00:00
"SEA",2017,3,11,8,43,41,92.58,350,5.7539,6.621473042,0,NA,10,2017-03-11 08:00:00
"SEA",2017,3,11,9,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,10,2017-03-11 09:00:00
"SEA",2017,3,11,10,NA,NA,NA,30,6.90468,7.9457676504,NA,NA,10,2017-03-11 10:00:00
"SEA",2017,3,11,11,NA,NA,NA,330,3.45234,3.9728838252,NA,NA,10,2017-03-11 11:00:00
"SEA",2017,3,11,12,NA,NA,NA,10,6.90468,7.9457676504,NA,NA,6,2017-03-11 12:00:00
"SEA",2017,3,11,13,NA,NA,NA,20,4.60312,5.2971784336,NA,NA,10,2017-03-11 13:00:00
"SEA",2017,3,11,14,NA,NA,NA,50,4.60312,5.2971784336,NA,NA,9,2017-03-11 14:00:00
"SEA",2017,3,11,15,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2017-03-11 15:00:00
"SEA",2017,3,11,16,42.1,41,95.84,210,8.05546,9.2700622588,0,NA,4,2017-03-11 16:00:00
"SEA",2017,3,11,17,NA,NA,NA,140,12.65858,14.5672406924,NA,NA,6,2017-03-11 17:00:00
"SEA",2017,3,11,18,NA,NA,NA,160,11.5078,13.242946084,0.03,NA,1.5,2017-03-11 18:00:00
"SEA",2017,3,11,19,NA,NA,NA,140,9.20624,10.5943568672,0.01,NA,5,2017-03-11 19:00:00
"SEA",2017,3,11,20,NA,NA,NA,120,9.20624,10.5943568672,0.03,NA,4,2017-03-11 20:00:00
"SEA",2017,3,11,21,NA,NA,NA,180,5.7539,6.621473042,0.01,NA,10,2017-03-11 21:00:00
"SEA",2017,3,11,22,NA,NA,NA,200,6.90468,7.9457676504,NA,NA,10,2017-03-11 22:00:00
"SEA",2017,3,11,23,NA,NA,NA,210,18.41248,21.1887137344,NA,NA,10,2017-03-11 23:00:00
"SEA",2017,3,12,0,NA,NA,NA,210,20.71404,23.8373029512,NA,NA,10,2017-03-12 00:00:00
"SEA",2017,3,12,1,NA,NA,NA,200,13.80936,15.8915353008,NA,NA,10,2017-03-12 01:00:00
"SEA",2017,3,12,3,NA,NA,NA,200,14.96014,17.2158299092,NA,NA,10,2017-03-12 03:00:00
"SEA",2017,3,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,2017-03-12 04:00:00
"SEA",2017,3,12,5,NA,NA,NA,210,10.35702,11.9186514756,0.01,NA,6,2017-03-12 05:00:00
"SEA",2017,3,12,6,NA,NA,NA,200,12.65858,14.5672406924,NA,NA,10,2017-03-12 06:00:00
"SEA",2017,3,12,7,NA,NA,NA,210,13.80936,15.8915353008,NA,NA,7,2017-03-12 07:00:00
"SEA",2017,3,12,8,NA,NA,NA,210,14.96014,17.2158299092,NA,NA,7,2017-03-12 08:00:00
"SEA",2017,3,12,9,NA,NA,NA,210,11.5078,13.242946084,NA,NA,10,2017-03-12 09:00:00
"SEA",2017,3,12,10,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2017-03-12 10:00:00
"SEA",2017,3,12,11,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2017-03-12 11:00:00
"SEA",2017,3,12,12,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2017-03-12 12:00:00
"SEA",2017,3,12,13,NA,NA,NA,130,8.05546,9.2700622588,NA,NA,10,2017-03-12 13:00:00
"SEA",2017,3,12,14,NA,NA,NA,150,6.90468,7.9457676504,NA,NA,10,2017-03-12 14:00:00
"SEA",2017,3,12,15,NA,NA,NA,160,6.90468,7.9457676504,NA,NA,10,2017-03-12 15:00:00
"SEA",2017,3,12,16,NA,NA,NA,180,9.20624,10.5943568672,NA,NA,10,2017-03-12 16:00:00
"SEA",2017,3,12,17,NA,NA,NA,220,11.5078,13.242946084,NA,NA,10,2017-03-12 17:00:00
"SEA",2017,3,12,18,48.2,46.4,93.45,190,11.5078,13.242946084,0,NA,10,2017-03-12 18:00:00
"SEA",2017,3,12,19,NA,NA,NA,180,10.35702,11.9186514756,NA,NA,10,2017-03-12 19:00:00
"SEA",2017,3,12,20,NA,NA,NA,180,9.20624,10.5943568672,NA,NA,10,2017-03-12 20:00:00
"SEA",2017,3,12,21,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2017-03-12 21:00:00
"SEA",2017,3,12,22,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2017-03-12 22:00:00
"SEA",2017,3,12,23,NA,NA,NA,170,3.45234,3.9728838252,NA,NA,10,2017-03-12 23:00:00
"SEA",2017,3,13,0,NA,NA,NA,80,5.7539,6.621473042,NA,NA,10,2017-03-13 00:00:00
"SEA",2017,3,13,1,NA,NA,NA,80,4.60312,5.2971784336,NA,NA,10,2017-03-13 01:00:00
"SEA",2017,3,13,2,51.1,45,79.54,30,4.60312,5.2971784336,0,1023.5,10,2017-03-13 02:00:00
"SEA",2017,3,13,3,NA,NA,NA,360,3.45234,3.9728838252,NA,NA,10,2017-03-13 03:00:00
"SEA",2017,3,13,4,NA,NA,NA,100,6.90468,7.9457676504,NA,NA,10,2017-03-13 04:00:00
"SEA",2017,3,13,5,NA,NA,NA,120,5.7539,6.621473042,NA,NA,10,2017-03-13 05:00:00
"SEA",2017,3,13,6,NA,NA,NA,120,8.05546,9.2700622588,NA,NA,10,2017-03-13 06:00:00
"SEA",2017,3,13,7,NA,NA,NA,140,8.05546,9.2700622588,NA,NA,10,2017-03-13 07:00:00
"SEA",2017,3,13,8,NA,NA,NA,160,3.45234,3.9728838252,NA,NA,10,2017-03-13 08:00:00
"SEA",2017,3,13,9,NA,NA,NA,140,6.90468,7.9457676504,NA,NA,10,2017-03-13 09:00:00
"SEA",2017,3,13,10,NA,NA,NA,130,10.35702,11.9186514756,NA,NA,10,2017-03-13 10:00:00
"SEA",2017,3,13,11,NA,NA,NA,120,6.90468,7.9457676504,NA,NA,10,2017-03-13 11:00:00
"SEA",2017,3,13,12,NA,NA,NA,160,5.7539,6.621473042,NA,NA,10,2017-03-13 12:00:00
"SEA",2017,3,13,13,NA,NA,NA,120,8.05546,9.2700622588,0.01,NA,10,2017-03-13 13:00:00
"SEA",2017,3,13,14,NA,NA,NA,150,6.90468,7.9457676504,0.01,NA,9,2017-03-13 14:00:00
"SEA",2017,3,13,15,NA,NA,NA,150,5.7539,6.621473042,0.03,NA,5,2017-03-13 15:00:00
"SEA",2017,3,13,16,NA,NA,NA,200,3.45234,3.9728838252,NA,NA,6,2017-03-13 16:00:00
"SEA",2017,3,13,17,NA,NA,NA,140,4.60312,5.2971784336,NA,NA,2.5,2017-03-13 17:00:00
"SEA",2017,3,13,18,NA,NA,NA,170,8.05546,9.2700622588,0.01,NA,7,2017-03-13 18:00:00
"SEA",2017,3,13,19,NA,NA,NA,170,5.7539,6.621473042,0.03,NA,6,2017-03-13 19:00:00
"SEA",2017,3,13,20,NA,NA,NA,150,6.90468,7.9457676504,0.01,NA,7,2017-03-13 20:00:00
"SEA",2017,3,13,21,NA,NA,NA,140,3.45234,3.9728838252,0.07,NA,5,2017-03-13 21:00:00
"SEA",2017,3,13,22,NA,NA,NA,150,6.90468,7.9457676504,0.02,NA,5,2017-03-13 22:00:00
"SEA",2017,3,13,23,NA,NA,NA,130,12.65858,14.5672406924,0.01,NA,4,2017-03-13 23:00:00
"SEA",2017,3,14,0,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2017-03-14 00:00:00
"SEA",2017,3,14,1,NA,NA,NA,0,0,0,NA,NA,10,2017-03-14 01:00:00
"SEA",2017,3,14,2,NA,NA,NA,210,3.45234,3.9728838252,NA,NA,10,2017-03-14 02:00:00
"SEA",2017,3,14,3,NA,NA,NA,0,0,0,NA,NA,9,2017-03-14 03:00:00
"SEA",2017,3,14,4,NA,NA,NA,110,4.60312,5.2971784336,NA,NA,7,2017-03-14 04:00:00
"SEA",2017,3,14,5,52,51.1,96.73,150,4.60312,5.2971784336,0,NA,10,2017-03-14 05:00:00
"SEA",2017,3,14,6,52,50,92.86,120,6.90468,7.9457676504,0,NA,6,2017-03-14 06:00:00
"SEA",2017,3,14,7,NA,NA,NA,100,6.90468,7.9457676504,NA,NA,10,2017-03-14 07:00:00
"SEA",2017,3,14,8,NA,NA,NA,120,3.45234,3.9728838252,NA,NA,10,2017-03-14 08:00:00
"SEA",2017,3,14,9,NA,NA,NA,130,5.7539,6.621473042,0.01,NA,10,2017-03-14 09:00:00
"SEA",2017,3,14,10,NA,NA,NA,100,9.20624,10.5943568672,0.01,NA,10,2017-03-14 10:00:00
"SEA",2017,3,14,11,NA,NA,NA,80,3.45234,3.9728838252,0.02,NA,7,2017-03-14 11:00:00
"SEA",2017,3,14,12,NA,NA,NA,0,0,0,0.01,NA,8,2017-03-14 12:00:00
"SEA",2017,3,14,13,NA,NA,NA,140,6.90468,7.9457676504,0.01,NA,10,2017-03-14 13:00:00
"SEA",2017,3,14,14,NA,NA,NA,170,6.90468,7.9457676504,NA,NA,8,2017-03-14 14:00:00
"SEA",2017,3,14,15,NA,NA,NA,170,9.20624,10.5943568672,NA,NA,10,2017-03-14 15:00:00
"SEA",2017,3,14,16,NA,NA,NA,200,14.96014,17.2158299092,NA,NA,10,2017-03-14 16:00:00
"SEA",2017,3,14,17,NA,NA,NA,190,17.2617,19.864419126,NA,NA,10,2017-03-14 17:00:00
"SEA",2017,3,14,18,NA,NA,NA,200,14.96014,17.2158299092,NA,NA,10,2017-03-14 18:00:00
"SEA",2017,3,14,19,NA,NA,NA,200,21.86482,25.1615975596,NA,NA,10,2017-03-14 19:00:00
"SEA",2017,3,14,20,NA,NA,NA,220,18.41248,21.1887137344,NA,NA,10,2017-03-14 20:00:00
"SEA",2017,3,14,21,NA,NA,NA,220,14.96014,17.2158299092,NA,NA,10,2017-03-14 21:00:00
"SEA",2017,3,14,22,NA,NA,NA,250,12.65858,14.5672406924,NA,NA,7,2017-03-14 22:00:00
"SEA",2017,3,14,23,NA,NA,NA,220,16.11092,18.5401245176,NA,NA,5,2017-03-14 23:00:00
"SEA",2017,3,15,0,NA,NA,NA,190,12.65858,14.5672406924,0.01,NA,10,2017-03-15 00:00:00
"SEA",2017,3,15,1,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2017-03-15 01:00:00
"SEA",2017,3,15,2,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2017-03-15 02:00:00
"SEA",2017,3,15,3,NA,NA,NA,200,10.35702,11.9186514756,NA,NA,10,2017-03-15 03:00:00
"SEA",2017,3,15,4,NA,NA,NA,220,8.05546,9.2700622588,NA,NA,10,2017-03-15 04:00:00
"SEA",2017,3,15,5,NA,NA,NA,200,5.7539,6.621473042,NA,NA,9,2017-03-15 05:00:00
"SEA",2017,3,15,6,NA,NA,NA,210,6.90468,7.9457676504,NA,NA,7,2017-03-15 06:00:00
"SEA",2017,3,15,7,NA,NA,NA,200,6.90468,7.9457676504,0.01,NA,10,2017-03-15 07:00:00
"SEA",2017,3,15,8,50,48.9,95.98,240,6.90468,7.9457676504,0,NA,10,2017-03-15 08:00:00
"SEA",2017,3,15,9,NA,NA,NA,230,5.7539,6.621473042,0.01,NA,8,2017-03-15 09:00:00
"SEA",2017,3,15,10,NA,NA,NA,240,3.45234,3.9728838252,0.02,NA,6,2017-03-15 10:00:00
"SEA",2017,3,15,11,NA,NA,NA,200,4.60312,5.2971784336,0.01,NA,8,2017-03-15 11:00:00
"SEA",2017,3,15,12,NA,NA,NA,0,0,0,NA,NA,10,2017-03-15 12:00:00
"SEA",2017,3,15,13,NA,NA,NA,0,0,0,0.01,NA,6,2017-03-15 13:00:00
"SEA",2017,3,15,14,NA,NA,NA,100,5.7539,6.621473042,0.01,NA,8,2017-03-15 14:00:00
"SEA",2017,3,15,15,NA,NA,NA,110,6.90468,7.9457676504,0.02,NA,7,2017-03-15 15:00:00
"SEA",2017,3,15,16,NA,NA,NA,140,4.60312,5.2971784336,NA,NA,9,2017-03-15 16:00:00
"SEA",2017,3,15,17,48.9,48,96.69,0,0,0,0,NA,2.5,2017-03-15 17:00:00
"SEA",2017,3,15,18,NA,NA,NA,70,4.60312,5.2971784336,0.02,NA,10,2017-03-15 18:00:00
"SEA",2017,3,15,19,NA,NA,NA,340,3.45234,3.9728838252,0.01,NA,9,2017-03-15 19:00:00
"SEA",2017,3,15,20,NA,NA,NA,0,0,0,0.01,NA,10,2017-03-15 20:00:00
"SEA",2017,3,15,21,NA,NA,NA,140,5.7539,6.621473042,NA,NA,10,2017-03-15 21:00:00
"SEA",2017,3,15,22,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2017-03-15 22:00:00
"SEA",2017,3,15,23,NA,NA,NA,230,6.90468,7.9457676504,NA,NA,10,2017-03-15 23:00:00
"SEA",2017,3,16,0,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,8,2017-03-16 00:00:00
"SEA",2017,3,16,1,48.2,48.2,100,210,9.20624,10.5943568672,0,NA,1.5,2017-03-16 01:00:00
"SEA",2017,3,16,2,NA,NA,NA,190,10.35702,11.9186514756,NA,NA,4,2017-03-16 02:00:00
"SEA",2017,3,16,3,NA,NA,NA,220,14.96014,17.2158299092,NA,NA,10,2017-03-16 03:00:00
"SEA",2017,3,16,4,NA,NA,NA,200,9.20624,10.5943568672,NA,NA,10,2017-03-16 04:00:00
"SEA",2017,3,16,5,NA,NA,NA,180,11.5078,13.242946084,NA,NA,10,2017-03-16 05:00:00
"SEA",2017,3,16,6,NA,NA,NA,210,13.80936,15.8915353008,NA,NA,10,2017-03-16 06:00:00
"SEA",2017,3,16,7,NA,NA,NA,200,18.41248,21.1887137344,NA,NA,10,2017-03-16 07:00:00
"SEA",2017,3,16,8,NA,NA,NA,210,17.2617,19.864419126,NA,NA,10,2017-03-16 08:00:00
"SEA",2017,3,16,9,NA,NA,NA,210,17.2617,19.864419126,NA,NA,10,2017-03-16 09:00:00
"SEA",2017,3,16,10,NA,NA,NA,190,17.2617,19.864419126,NA,NA,10,2017-03-16 10:00:00
"SEA",2017,3,16,11,NA,NA,NA,190,18.41248,21.1887137344,NA,NA,10,2017-03-16 11:00:00
"SEA",2017,3,16,12,NA,NA,NA,180,13.80936,15.8915353008,NA,NA,10,2017-03-16 12:00:00
"SEA",2017,3,16,13,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2017-03-16 13:00:00
"SEA",2017,3,16,14,NA,NA,NA,180,10.35702,11.9186514756,NA,NA,10,2017-03-16 14:00:00
"SEA",2017,3,16,15,NA,NA,NA,180,9.20624,10.5943568672,NA,NA,10,2017-03-16 15:00:00
"SEA",2017,3,16,16,NA,NA,NA,180,11.5078,13.242946084,NA,NA,10,2017-03-16 16:00:00
"SEA",2017,3,16,17,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2017-03-16 17:00:00
"SEA",2017,3,16,18,NA,NA,NA,200,14.96014,17.2158299092,NA,NA,10,2017-03-16 18:00:00
"SEA",2017,3,16,19,NA,NA,NA,220,11.5078,13.242946084,NA,NA,10,2017-03-16 19:00:00
"SEA",2017,3,16,20,NA,NA,NA,210,10.35702,11.9186514756,NA,NA,10,2017-03-16 20:00:00
"SEA",2017,3,16,21,NA,NA,NA,210,12.65858,14.5672406924,NA,NA,10,2017-03-16 21:00:00
"SEA",2017,3,16,22,NA,NA,NA,220,14.96014,17.2158299092,NA,NA,10,2017-03-16 22:00:00
"SEA",2017,3,16,23,NA,NA,NA,240,9.20624,10.5943568672,NA,NA,10,2017-03-16 23:00:00
"SEA",2017,3,17,0,NA,NA,NA,260,4.60312,5.2971784336,NA,NA,10,2017-03-17 00:00:00
"SEA",2017,3,17,1,NA,NA,NA,300,6.90468,7.9457676504,NA,NA,10,2017-03-17 01:00:00
"SEA",2017,3,17,2,NA,NA,NA,280,4.60312,5.2971784336,NA,NA,10,2017-03-17 02:00:00
"SEA",2017,3,17,3,NA,NA,NA,0,0,0,NA,NA,10,2017-03-17 03:00:00
"SEA",2017,3,17,4,NA,NA,NA,0,0,0,NA,NA,10,2017-03-17 04:00:00
"SEA",2017,3,17,5,NA,NA,NA,160,3.45234,3.9728838252,NA,NA,10,2017-03-17 05:00:00
"SEA",2017,3,17,6,NA,NA,NA,190,4.60312,5.2971784336,NA,NA,10,2017-03-17 06:00:00
"SEA",2017,3,17,7,NA,NA,NA,110,5.7539,6.621473042,NA,NA,10,2017-03-17 07:00:00
"SEA",2017,3,17,8,NA,NA,NA,100,5.7539,6.621473042,NA,NA,10,2017-03-17 08:00:00
"SEA",2017,3,17,9,NA,NA,NA,100,8.05546,9.2700622588,NA,NA,10,2017-03-17 09:00:00
"SEA",2017,3,17,10,NA,NA,NA,0,0,0,NA,NA,10,2017-03-17 10:00:00
"SEA",2017,3,17,11,NA,NA,NA,60,3.45234,3.9728838252,NA,NA,10,2017-03-17 11:00:00
"SEA",2017,3,17,12,NA,NA,NA,40,4.60312,5.2971784336,NA,NA,10,2017-03-17 12:00:00
"SEA",2017,3,17,13,NA,NA,NA,10,3.45234,3.9728838252,NA,NA,10,2017-03-17 13:00:00
"SEA",2017,3,17,14,NA,NA,NA,0,0,0,NA,NA,10,2017-03-17 14:00:00
"SEA",2017,3,17,15,NA,NA,NA,0,0,0,NA,NA,10,2017-03-17 15:00:00
"SEA",2017,3,17,16,NA,NA,NA,0,0,0,NA,NA,10,2017-03-17 16:00:00
"SEA",2017,3,17,17,NA,NA,NA,0,0,0,NA,NA,10,2017-03-17 17:00:00
"SEA",2017,3,17,18,NA,NA,NA,0,0,0,NA,NA,10,2017-03-17 18:00:00
"SEA",2017,3,17,19,NA,NA,NA,220,9.20624,10.5943568672,NA,NA,10,2017-03-17 19:00:00
"SEA",2017,3,17,20,NA,NA,NA,190,6.90468,7.9457676504,NA,NA,6,2017-03-17 20:00:00
"SEA",2017,3,17,21,NA,NA,NA,100,10.35702,11.9186514756,NA,NA,5,2017-03-17 21:00:00
"SEA",2017,3,17,22,NA,NA,NA,0,0,0,0.01,NA,5,2017-03-17 22:00:00
"SEA",2017,3,17,23,NA,NA,NA,0,0,0,0.01,NA,5,2017-03-17 23:00:00
"SEA",2017,3,18,0,NA,NA,NA,50,4.60312,5.2971784336,0.01,NA,4,2017-03-18 00:00:00
"SEA",2017,3,18,1,NA,NA,NA,30,3.45234,3.9728838252,0.01,NA,5,2017-03-18 01:00:00
"SEA",2017,3,18,2,NA,NA,NA,80,5.7539,6.621473042,0.01,NA,4,2017-03-18 02:00:00
"SEA",2017,3,18,3,NA,NA,NA,80,5.7539,6.621473042,0.01,NA,5,2017-03-18 03:00:00
"SEA",2017,3,18,4,NA,NA,NA,90,8.05546,9.2700622588,NA,NA,6,2017-03-18 04:00:00
"SEA",2017,3,18,5,NA,NA,NA,300,5.7539,6.621473042,0.02,NA,3,2017-03-18 05:00:00
"SEA",2017,3,18,6,NA,NA,NA,120,8.05546,9.2700622588,NA,NA,8,2017-03-18 06:00:00
"SEA",2017,3,18,7,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2017-03-18 07:00:00
"SEA",2017,3,18,8,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2017-03-18 08:00:00
"SEA",2017,3,18,9,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2017-03-18 09:00:00
"SEA",2017,3,18,10,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2017-03-18 10:00:00
"SEA",2017,3,18,11,NA,NA,NA,200,18.41248,21.1887137344,NA,NA,10,2017-03-18 11:00:00
"SEA",2017,3,18,12,NA,NA,NA,210,17.2617,19.864419126,NA,NA,10,2017-03-18 12:00:00
"SEA",2017,3,18,13,NA,NA,NA,200,14.96014,17.2158299092,NA,NA,8,2017-03-18 13:00:00
"SEA",2017,3,18,14,48.9,46,89.67,220,12.65858,14.5672406924,0,NA,10,2017-03-18 14:00:00
"SEA",2017,3,18,15,NA,NA,NA,220,12.65858,14.5672406924,0.01,NA,6,2017-03-18 15:00:00
"SEA",2017,3,18,16,NA,NA,NA,200,13.80936,15.8915353008,0.01,NA,7,2017-03-18 16:00:00
"SEA",2017,3,18,17,NA,NA,NA,200,17.2617,19.864419126,0.01,NA,7,2017-03-18 17:00:00
